Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Age,Gender,State,City,Region,Customer_Segment,Category,Product,Brand,Quantity,Unit_Price,Discount_Percent,Discount_Amount,Sales,Cost,Profit,Shipping_Cost,Payment_Method,Sales_Channel,Order_Status,Returned,Delivery_Days,Customer_Rating
ORD104131,2025-06-24,CUST1190,Customer 1190,54,Other,Uttar Pradesh,Kanpur,South,Consumer,Sports,Football,Cosco,2,6507.79,5,650.78,12364.8,7425.31,4939.49,159.1,Cash on Delivery,Website,Delivered,No,3,4
ORD104132,2024-03-12,CUST1160,Customer 1160,46,Other,Tamil Nadu,Chennai,East,Home Office,Sports,Cricket Bat,Cosco,2,12453.14,5,1245.31,23660.97,18316.46,5344.51,70.59,Debit Card,Mobile App,Delivered,No,7,1
ORD104133,2025-12-10,CUST1222,Customer 1222,23,Other,Gujarat,Surat,South,Consumer,Home & Kitchen,Cooker,Prestige,3,23261.23,10,6978.37,62805.32,39487.32,23318,153.28,Net Banking,Social Media,Cancelled,No,0,0
ORD104134,2024-01-30,CUST1275,Customer 1275,52,Female,Maharashtra,Nagpur,West,Consumer,Home & Kitchen,Vacuum Cleaner,Prestige,5,11201.18,5,2800.3,53205.6,42068.31,11137.29,219.69,Wallet,Social Media,Delivered,No,5,2
ORD104135,2024-07-13,CUST1167,Customer 1167,50,Female,Delhi,Delhi,East,Consumer,Sports,Badminton Racket,Cosco,1,7338.52,20,1467.7,5870.82,3490.17,2380.65,135.4,Net Banking,Mobile App,Delivered,No,7,5
ORD104136,2025-07-06,CUST1674,Customer 1674,57,Male,Tamil Nadu,Madurai,Central,Consumer,Beauty,Face Wash,Dove,4,5019.25,10,2007.7,18069.3,12624.53,5444.77,186.55,Cash on Delivery,Website,Delivered,No,1,2
ORD104137,2024-04-13,CUST1672,Customer 1672,60,Female,Delhi,New Delhi,South,Corporate,Electronics,Headphones,HP,4,4511.22,0,0,18044.88,11649.82,6395.06,226.94,Debit Card,Website,Cancelled,No,0,0
ORD104138,2024-05-11,CUST1644,Customer 1644,23,Female,West Bengal,Kolkata,West,Consumer,Home & Kitchen,Bedsheet,Prestige,1,12614.56,10,1261.46,11353.1,8361.37,2991.73,136.27,Net Banking,Marketplace,Delivered,No,4,1
ORD104139,2024-04-24,CUST1068,Customer 1068,61,Female,West Bengal,Siliguri,West,Corporate,Grocery,Wheat Flour,Tata,5,1019.16,30,1528.74,3567.06,2473.08,1093.98,221.11,Net Banking,Marketplace,Delivered,No,7,1
ORD104140,2024-05-19,CUST1414,Customer 1414,36,Female,Karnataka,Mangalore,South,Home Office,Grocery,Coffee,Taj,3,886.04,15,398.72,2259.4,1789.36,470.04,194.27,Cash on Delivery,Marketplace,Cancelled,No,0,0
ORD104141,2024-06-30,CUST1112,Customer 1112,39,Female,Telangana,Warangal,East,Consumer,Home & Kitchen,Cooker,Philips,4,22321.09,25,22321.09,66963.27,57776.91,9186.36,127.82,Wallet,Social Media,Delivered,No,3,3
ORD104142,2024-06-03,CUST1401,Customer 1401,31,Female,Delhi,New Delhi,East,Corporate,Grocery,Tea,Fortune,4,2383.01,5,476.6,9055.44,6632.41,2423.03,143.83,Wallet,Social Media,Delivered,No,6,5
ORD104143,2025-10-30,CUST1181,Customer 1181,37,Male,Karnataka,Mysore,Central,Consumer,Beauty,Face Wash,Nivea,4,3103.44,10,1241.38,11172.38,7746.04,3426.34,183.73,Net Banking,Social Media,Delivered,No,4,3
ORD104144,2024-03-25,CUST1547,Customer 1547,43,Male,Haryana,Panipat,North,Home Office,Electronics,Laptop,Sony,2,47623.62,30,28574.17,66673.07,56930.25,9742.82,217.7,Debit Card,Website,Delivered,No,3,1
ORD104145,2024-09-21,CUST1175,Customer 1175,22,Other,Gujarat,Surat,West,Corporate,Sports,Running Shoes,Adidas,2,6369.27,20,2547.71,10190.83,7730.68,2460.15,98.55,Cash on Delivery,Mobile App,Delivered,No,7,2
ORD104146,2024-04-07,CUST1629,Customer 1629,62,Other,Uttar Pradesh,Prayagraj,Central,Consumer,Fashion,Sneakers,Levis,1,10424.08,10,1042.41,9381.67,6505.83,2875.84,164.14,Credit Card,Mobile App,Delivered,No,8,3
ORD104147,2025-06-12,CUST1671,Customer 1671,51,Female,Maharashtra,Nagpur,North,Corporate,Fashion,Shirt,Nike,3,8274.75,25,6206.06,18618.19,11687.4,6930.79,152.87,Debit Card,Website,Returned,Yes,0,4
ORD104148,2024-11-20,CUST1053,Customer 1053,60,Female,Gujarat,Ahmedabad,East,Consumer,Beauty,Hair Dryer,Mamaearth,3,2041.45,5,306.22,5818.13,3571.51,2246.62,163.85,Wallet,Website,Returned,Yes,0,4
ORD104149,2025-07-23,CUST1489,Customer 1489,23,Female,Haryana,Panipat,East,Consumer,Home & Kitchen,Bedsheet,Ikea,3,9986.38,10,2995.91,26963.23,16611.06,10352.17,204.26,Net Banking,Marketplace,Delivered,No,7,5
ORD104150,2024-10-03,CUST1524,Customer 1524,19,Other,Gujarat,Vadodara,West,Home Office,Grocery,Coffee,Tata,4,1188.32,10,475.33,4277.95,3014.78,1263.17,236.52,UPI,Marketplace,Delivered,No,3,4
ORD104151,2024-02-23,CUST1522,Customer 1522,51,Female,Telangana,Warangal,South,Corporate,Electronics,Laptop,Apple,5,59918.49,5,14979.62,284612.83,246187.48,38425.35,81.91,Debit Card,Mobile App,Delivered,No,8,3
ORD104152,2025-12-10,CUST1619,Customer 1619,38,Female,Haryana,Gurgaon,East,Consumer,Electronics,Keyboard,Apple,1,13750.39,0,0,13750.39,9946.03,3804.36,200.19,UPI,Website,Returned,Yes,0,5
ORD104153,2024-11-14,CUST1485,Customer 1485,54,Other,Tamil Nadu,Madurai,East,Consumer,Sports,Football,Yonex,4,3917.45,10,1566.98,14102.82,10372.26,3730.56,195.13,Cash on Delivery,Social Media,Returned,Yes,0,5
ORD104154,2024-01-27,CUST1202,Customer 1202,47,Male,West Bengal,Siliguri,South,Corporate,Grocery,Rice,Aashirvaad,4,1573.06,0,0,6292.24,4894.4,1397.84,102.53,Credit Card,Social Media,Delivered,No,2,5
ORD104155,2024-08-09,CUST1057,Customer 1057,40,Female,Karnataka,Mangalore,East,Consumer,Sports,Badminton Racket,Yonex,4,3986.78,10,1594.71,14352.41,10586.02,3766.39,186.87,UPI,Website,Cancelled,No,0,0
ORD104156,2024-07-10,CUST1060,Customer 1060,50,Other,West Bengal,Kolkata,West,Consumer,Grocery,Cooking Oil,MDH,3,1365.78,15,614.6,3482.74,1928.48,1554.26,205.92,Debit Card,Marketplace,Delivered,No,4,1
ORD104157,2025-12-23,CUST1777,Customer 1777,42,Female,West Bengal,Siliguri,South,Corporate,Beauty,Face Wash,Nivea,3,497.49,30,447.74,1044.73,846.57,198.16,126.15,Debit Card,Mobile App,Delivered,No,5,5
ORD104158,2024-11-11,CUST1628,Customer 1628,46,Female,Rajasthan,Udaipur,West,Corporate,Fashion,Dress,Roadster,4,6694.47,0,0,26777.88,15836.29,10941.59,239.26,Credit Card,Website,Returned,Yes,0,3
ORD104159,2025-09-23,CUST1131,Customer 1131,31,Male,Tamil Nadu,Madurai,South,Home Office,Sports,Dumbbells,Puma,3,8613.49,10,2584.05,23256.42,18059.23,5197.19,168.6,Wallet,Mobile App,Delivered,No,5,1
ORD104160,2024-09-03,CUST1384,Customer 1384,48,Female,West Bengal,Kolkata,South,Home Office,Home & Kitchen,Chair,Milton,4,8680.65,25,8680.65,26041.95,21777.77,4264.18,208.09,UPI,Social Media,Cancelled,No,0,0
ORD104161,2025-01-23,CUST1091,Customer 1091,42,Male,Maharashtra,Nagpur,North,Consumer,Sports,Running Shoes,Yonex,5,11797.54,10,5898.77,53088.93,33318.2,19770.73,136.55,Cash on Delivery,Mobile App,Delivered,No,5,5
ORD104162,2025-05-07,CUST1650,Customer 1650,21,Other,Haryana,Panipat,Central,Home Office,Fashion,Shirt,Puma,3,6363.91,20,3818.35,15273.38,12349.35,2924.03,69.51,UPI,Website,Delivered,No,7,2
ORD104163,2024-02-05,CUST1055,Customer 1055,21,Other,Karnataka,Bengaluru,Central,Home Office,Grocery,Biscuits,Britannia,4,55.64,10,22.26,200.3,150.5,49.8,167.56,Debit Card,Mobile App,Delivered,No,8,5
ORD104164,2025-04-09,CUST1246,Customer 1246,37,Other,Delhi,Delhi,West,Home Office,Home & Kitchen,Mixer,Bajaj,2,23510.32,10,4702.06,42318.58,23717.77,18600.81,107.32,Cash on Delivery,Website,Delivered,No,7,3
ORD104165,2024-06-16,CUST1327,Customer 1327,57,Other,Uttar Pradesh,Greater Noida,South,Consumer,Electronics,Smartwatch,Dell,3,858.95,30,773.06,1803.79,1124.44,679.35,65.23,Credit Card,Marketplace,Delivered,No,6,3
ORD104166,2025-12-17,CUST1562,Customer 1562,24,Female,Karnataka,Bengaluru,Central,Corporate,Sports,Yoga Mat,Puma,1,12969.07,15,1945.36,11023.71,6086.45,4937.26,96.16,Net Banking,Social Media,Delivered,No,2,1
ORD104167,2025-02-26,CUST1207,Customer 1207,20,Male,Telangana,Hyderabad,South,Consumer,Sports,Cycling Helmet,Nike,2,4186.12,20,1674.45,6697.79,5845.33,852.46,228.25,Net Banking,Marketplace,Delivered,No,6,4
ORD104168,2025-06-03,CUST1613,Customer 1613,55,Female,Rajasthan,Jaipur,East,Corporate,Fashion,Sneakers,Allen Solly,2,2953.15,5,295.31,5610.99,3843.24,1767.75,56.12,Net Banking,Website,Delivered,No,2,4
ORD104169,2024-08-12,CUST1145,Customer 1145,31,Other,Haryana,Faridabad,West,Corporate,Home & Kitchen,Table,Usha,3,20391.65,10,6117.49,55057.46,42383.4,12674.06,99.33,Cash on Delivery,Social Media,Delivered,No,3,3
ORD104170,2024-12-28,CUST1596,Customer 1596,46,Other,Delhi,Delhi,Central,Home Office,Grocery,Cooking Oil,Catch,1,613.33,0,0,613.33,379.56,233.77,107.32,UPI,Social Media,Returned,Yes,0,4
ORD104171,2025-04-27,CUST1611,Customer 1611,32,Other,West Bengal,Siliguri,Central,Home Office,Grocery,Coffee,Aashirvaad,5,1641.31,10,820.65,7385.9,5563.31,1822.59,226.69,Debit Card,Social Media,Delivered,No,5,5
ORD104172,2024-11-20,CUST1266,Customer 1266,44,Other,Uttar Pradesh,Kanpur,Central,Home Office,Fashion,T-Shirt,Nike,2,1719.63,15,515.89,2923.37,2129.16,794.21,230.91,Wallet,Mobile App,Delivered,No,2,2
ORD104173,2024-07-22,CUST1786,Customer 1786,26,Other,Gujarat,Surat,Central,Consumer,Fashion,Jeans,Adidas,3,7025.31,10,2107.59,18968.34,15393.11,3575.23,182.96,Cash on Delivery,Website,Returned,Yes,0,3
ORD104174,2024-07-09,CUST1073,Customer 1073,44,Female,West Bengal,Siliguri,North,Consumer,Electronics,Tablet,HP,5,110236.16,5,27559.04,523621.76,439042.51,84579.25,85,Net Banking,Social Media,Delivered,No,1,3
ORD104175,2025-06-24,CUST1603,Customer 1603,23,Male,Delhi,New Delhi,East,Home Office,Sports,Yoga Mat,Nike,5,598.17,0,0,2990.85,1917.93,1072.92,215.41,Net Banking,Mobile App,Cancelled,No,0,0
ORD104176,2024-05-30,CUST1685,Customer 1685,44,Female,Uttar Pradesh,Prayagraj,East,Consumer,Electronics,Smartphone,Dell,3,111862.01,5,16779.3,318806.73,230907.05,87899.68,195.16,Net Banking,Marketplace,Delivered,No,5,1
ORD104177,2025-06-23,CUST1189,Customer 1189,56,Male,Tamil Nadu,Coimbatore,Central,Consumer,Beauty,Hair Dryer,The Body Shop,1,582.8,10,58.28,524.52,332.23,192.29,46.93,Net Banking,Mobile App,Delivered,No,2,3
ORD104178,2024-07-31,CUST1172,Customer 1172,45,Male,Haryana,Faridabad,North,Home Office,Sports,Running Shoes,Nivia,3,10650.37,25,7987.78,23963.33,15095.15,8868.18,226.05,Wallet,Mobile App,Delivered,No,5,4
ORD104179,2025-03-30,CUST1692,Customer 1692,34,Male,Tamil Nadu,Chennai,East,Home Office,Grocery,Wheat Flour,MDH,4,2150.1,10,860.04,7740.36,4271.15,3469.21,134.59,UPI,Website,Delivered,No,4,4
ORD104180,2024-10-21,CUST1687,Customer 1687,42,Other,Tamil Nadu,Madurai,West,Corporate,Sports,Football,Nivia,1,6643,15,996.45,5646.55,4786.54,860.01,193.46,UPI,Social Media,Returned,Yes,0,4
ORD104181,2024-06-09,CUST1341,Customer 1341,45,Female,Tamil Nadu,Chennai,North,Corporate,Fashion,Watch,Allen Solly,5,1621.44,10,810.72,7296.48,4502.28,2794.2,114.36,Net Banking,Mobile App,Returned,Yes,0,3
ORD104182,2024-01-02,CUST1599,Customer 1599,28,Male,Tamil Nadu,Madurai,South,Corporate,Electronics,Laptop,HP,2,111385.98,10,22277.2,200494.76,127075.99,73418.77,32.74,Debit Card,Marketplace,Delivered,No,4,3
ORD104183,2025-08-30,CUST1792,Customer 1792,57,Female,Maharashtra,Mumbai,West,Corporate,Home & Kitchen,Cookware Set,Bajaj,1,9626.88,20,1925.38,7701.5,5632.09,2069.41,235.03,Debit Card,Social Media,Delivered,No,1,4
ORD104184,2025-05-12,CUST1539,Customer 1539,50,Male,West Bengal,Kolkata,South,Home Office,Home & Kitchen,Cooker,Ikea,5,4017.1,10,2008.55,18076.95,15803.29,2273.66,32.78,Debit Card,Marketplace,Delivered,No,5,5
ORD104185,2024-11-13,CUST1500,Customer 1500,55,Other,Uttar Pradesh,Ghaziabad,East,Consumer,Home & Kitchen,Lamp,Usha,2,20490.2,10,4098.04,36882.36,30897.23,5985.13,34.46,UPI,Website,Returned,Yes,0,3
ORD104186,2025-04-30,CUST1386,Customer 1386,37,Female,Telangana,Warangal,South,Home Office,Electronics,Laptop,Sony,5,6522.33,25,8152.91,24458.74,20159.71,4299.03,228.87,Credit Card,Website,Cancelled,No,0,0
ORD104187,2024-06-22,CUST1240,Customer 1240,36,Other,Gujarat,Vadodara,East,Home Office,Beauty,Moisturizer,Dove,5,2679.89,30,4019.83,9379.62,6964.78,2414.84,129.84,Cash on Delivery,Mobile App,Cancelled,No,0,0
ORD104188,2024-03-27,CUST1608,Customer 1608,36,Other,Haryana,Faridabad,West,Corporate,Home & Kitchen,Vacuum Cleaner,Philips,3,3384.94,25,2538.7,7616.12,4272.64,3343.48,181.41,Net Banking,Website,Delivered,No,2,3
ORD104189,2024-11-11,CUST1489,Customer 1489,61,Other,Tamil Nadu,Coimbatore,North,Home Office,Electronics,Laptop,HP,4,43493.16,10,17397.26,156575.38,99608.47,56966.91,111.67,UPI,Mobile App,Delivered,No,5,5
ORD104190,2025-10-20,CUST1779,Customer 1779,33,Male,Gujarat,Surat,East,Home Office,Electronics,Smartwatch,Dell,1,53297.6,25,13324.4,39973.2,31409.79,8563.41,135.3,UPI,Website,Returned,Yes,0,2
ORD104191,2024-07-01,CUST1368,Customer 1368,36,Male,Maharashtra,Pune,Central,Home Office,Home & Kitchen,Lamp,Bajaj,2,4810.09,10,962.02,8658.16,5910.06,2748.1,38.13,Credit Card,Mobile App,Delivered,No,7,5
ORD104192,2024-08-01,CUST1278,Customer 1278,39,Female,Karnataka,Bengaluru,West,Consumer,Electronics,Smartphone,Dell,3,66504.16,0,0,199512.48,157075.86,42436.62,47.3,Cash on Delivery,Marketplace,Cancelled,No,0,0
ORD104193,2025-11-08,CUST1404,Customer 1404,48,Male,Haryana,Faridabad,North,Home Office,Beauty,Shampoo,Nivea,5,4988.57,15,3741.43,21201.42,15019.57,6181.85,127.22,Credit Card,Website,Delivered,No,4,5
ORD104194,2024-06-09,CUST1655,Customer 1655,65,Female,Delhi,New Delhi,East,Consumer,Fashion,Watch,Levis,4,3368.3,10,1347.32,12125.88,10571.33,1554.55,126.14,Net Banking,Website,Delivered,No,5,2
ORD104195,2024-03-26,CUST1349,Customer 1349,56,Other,Telangana,Warangal,Central,Corporate,Home & Kitchen,Vacuum Cleaner,Milton,3,22597.67,10,6779.3,61013.71,35505.78,25507.93,118.27,UPI,Marketplace,Delivered,No,3,1
ORD104196,2024-03-31,CUST1646,Customer 1646,32,Male,Maharashtra,Nashik,East,Consumer,Electronics,Mouse,Boat,5,78672.24,0,0,393361.2,287569.54,105791.66,96.24,Debit Card,Marketplace,Delivered,No,4,2
ORD104197,2024-07-04,CUST1428,Customer 1428,63,Female,Rajasthan,Udaipur,North,Home Office,Home & Kitchen,Lamp,Philips,1,19290.28,20,3858.06,15432.22,12643.99,2788.23,33.48,Credit Card,Mobile App,Returned,Yes,0,2
ORD104198,2025-04-19,CUST1103,Customer 1103,65,Male,Maharashtra,Nashik,South,Consumer,Home & Kitchen,Vacuum Cleaner,Usha,1,11282.17,5,564.11,10718.06,6045.95,4672.11,185.35,Credit Card,Mobile App,Delivered,No,4,1
ORD104199,2024-11-08,CUST1441,Customer 1441,62,Female,Tamil Nadu,Madurai,South,Corporate,Sports,Football,Nike,2,3222.62,30,1933.57,4511.67,3554.51,957.16,87.08,Cash on Delivery,Marketplace,Delivered,No,7,1
ORD104200,2025-06-04,CUST1636,Customer 1636,58,Female,Telangana,Hyderabad,Central,Corporate,Electronics,Headphones,HP,2,30482.44,25,15241.22,45723.66,39025.07,6698.59,66.89,Credit Card,Social Media,Delivered,No,3,3
ORD104201,2025-12-15,CUST1098,Customer 1098,40,Other,Uttar Pradesh,Prayagraj,North,Home Office,Sports,Dumbbells,Nivia,1,11993.1,10,1199.31,10793.79,8004.34,2789.45,47.45,UPI,Website,Delivered,No,1,4
ORD104202,2025-12-08,CUST1659,Customer 1659,30,Other,Tamil Nadu,Chennai,Central,Consumer,Beauty,Face Cream,The Body Shop,3,3513.84,20,2108.3,8433.22,6672.58,1760.64,43.87,Net Banking,Mobile App,Delivered,No,3,1
ORD104203,2025-10-28,CUST1734,Customer 1734,64,Other,Karnataka,Bengaluru,West,Corporate,Sports,Badminton Racket,Nike,3,9700.05,20,5820.03,23280.12,12873.11,10407.01,47.62,Net Banking,Social Media,Delivered,No,1,1
ORD104204,2025-11-23,CUST1536,Customer 1536,55,Female,West Bengal,Kolkata,Central,Home Office,Electronics,Monitor,Logitech,2,32534.37,25,16267.18,48801.56,37921.74,10879.82,163.12,Net Banking,Social Media,Delivered,No,4,5
ORD104205,2025-01-21,CUST1457,Customer 1457,43,Female,Haryana,Rohtak,Central,Corporate,Grocery,Rice,Aashirvaad,5,1818.66,10,909.33,8183.97,6747.34,1436.63,37.47,Debit Card,Mobile App,Delivered,No,3,3
ORD104206,2025-06-10,CUST1750,Customer 1750,56,Male,Gujarat,Ahmedabad,South,Corporate,Sports,Running Shoes,Nike,2,2572.32,20,1028.93,4115.71,2375.52,1740.19,64.82,Credit Card,Social Media,Delivered,No,8,5
ORD104207,2025-07-24,CUST1076,Customer 1076,44,Female,Telangana,Hyderabad,South,Corporate,Fashion,Jeans,Adidas,4,5308.25,10,2123.3,19109.7,16736.16,2373.54,158.95,UPI,Marketplace,Delivered,No,1,1
ORD104208,2024-04-09,CUST1492,Customer 1492,57,Male,Maharashtra,Nagpur,North,Corporate,Sports,Cricket Bat,Nivia,4,6440.51,30,7728.61,18033.43,10597.78,7435.65,231.8,Cash on Delivery,Website,Delivered,No,7,3
ORD104209,2025-02-17,CUST1275,Customer 1275,33,Male,Gujarat,Surat,South,Consumer,Home & Kitchen,Bedsheet,Prestige,3,12467.02,25,9350.26,28050.8,17173.46,10877.34,183.73,Cash on Delivery,Marketplace,Returned,Yes,0,1
ORD104210,2024-07-21,CUST1636,Customer 1636,53,Male,Tamil Nadu,Coimbatore,West,Consumer,Electronics,Monitor,Lenovo,1,60778.77,0,0,60778.77,46390.42,14388.35,172.5,Wallet,Marketplace,Delivered,No,3,1
ORD104211,2024-01-09,CUST1302,Customer 1302,54,Male,Haryana,Panipat,North,Corporate,Grocery,Tea,Fortune,5,2106.43,15,1579.82,8952.33,6799.04,2153.29,225.68,Credit Card,Mobile App,Delivered,No,4,3
ORD104212,2024-10-09,CUST1216,Customer 1216,26,Male,Gujarat,Surat,North,Consumer,Fashion,Shirt,Nike,3,11283.09,0,0,33849.27,20183.33,13665.94,54.71,Net Banking,Mobile App,Delivered,No,8,4
ORD104213,2024-02-08,CUST1759,Customer 1759,22,Male,Tamil Nadu,Madurai,South,Consumer,Electronics,Smartphone,Boat,4,31329.63,10,12531.85,112786.67,95752.69,17033.98,142.63,Net Banking,Website,Delivered,No,7,4
ORD104214,2025-02-04,CUST1024,Customer 1024,49,Female,Uttar Pradesh,Ghaziabad,Central,Home Office,Home & Kitchen,Chair,Usha,5,966.35,15,724.76,4106.99,3530.68,576.31,74.03,Debit Card,Mobile App,Delivered,No,4,1
ORD104215,2024-12-25,CUST1671,Customer 1671,59,Male,Maharashtra,Pune,East,Home Office,Beauty,Lipstick,Loreal,5,4064.2,15,3048.15,17272.85,13131.89,4140.96,155.41,Wallet,Mobile App,Delivered,No,4,2
ORD104216,2024-11-07,CUST1766,Customer 1766,23,Other,Telangana,Warangal,Central,Consumer,Fashion,Shirt,Levis,2,2851.58,0,0,5703.16,3439.06,2264.1,228.42,Cash on Delivery,Social Media,Delivered,No,3,4
ORD104217,2025-02-20,CUST1513,Customer 1513,40,Other,Tamil Nadu,Madurai,North,Consumer,Home & Kitchen,Table,Havells,4,19850.12,25,19850.12,59550.36,42876.66,16673.7,67.54,Cash on Delivery,Website,Returned,Yes,0,3
ORD104218,2024-07-27,CUST1509,Customer 1509,18,Other,Gujarat,Vadodara,East,Corporate,Sports,Cricket Bat,Yonex,4,1122.99,10,449.2,4042.76,3289.74,753.02,221.45,Debit Card,Social Media,Returned,Yes,0,3
ORD104219,2025-10-02,CUST1429,Customer 1429,22,Female,Tamil Nadu,Coimbatore,East,Consumer,Sports,Badminton Racket,Yonex,1,12602.95,10,1260.3,11342.65,9688.27,1654.38,183.64,Net Banking,Marketplace,Cancelled,No,0,0
ORD104220,2025-06-11,CUST1688,Customer 1688,25,Other,Haryana,Panipat,North,Home Office,Electronics,Smartwatch,Dell,1,32438.28,0,0,32438.28,18748.28,13690,32.02,Debit Card,Marketplace,Delivered,No,1,3
ORD104221,2025-03-05,CUST1649,Customer 1649,64,Female,Gujarat,Ahmedabad,East,Consumer,Sports,Football,Nivia,3,14315.36,0,0,42946.08,32815.25,10130.83,146.11,Net Banking,Social Media,Delivered,No,4,3
ORD104222,2024-10-06,CUST1428,Customer 1428,53,Male,Karnataka,Mangalore,East,Corporate,Fashion,Handbag,Adidas,3,4025.55,20,2415.33,9661.32,7989.57,1671.75,64.9,Net Banking,Social Media,Delivered,No,6,5
ORD104223,2024-05-03,CUST1691,Customer 1691,55,Female,Tamil Nadu,Chennai,West,Corporate,Fashion,Sneakers,Levis,1,4786.51,0,0,4786.51,4208.07,578.44,124.13,Wallet,Website,Delivered,No,8,4
ORD104224,2025-02-15,CUST1638,Customer 1638,37,Other,Haryana,Rohtak,Central,Consumer,Grocery,Cooking Oil,Tata,2,1126.84,20,450.74,1802.94,1198.17,604.77,109.48,Cash on Delivery,Social Media,Delivered,No,4,1
ORD104225,2025-01-01,CUST1408,Customer 1408,28,Other,Telangana,Hyderabad,North,Home Office,Beauty,Face Wash,Nivea,2,2111.43,10,422.29,3800.57,3322.54,478.03,210.64,Cash on Delivery,Mobile App,Cancelled,No,0,0
ORD104226,2025-09-12,CUST1222,Customer 1222,22,Female,West Bengal,Siliguri,North,Corporate,Sports,Dumbbells,Nivia,2,14791.55,30,8874.93,20708.17,15727.12,4981.05,135.21,UPI,Mobile App,Delivered,No,7,2
ORD104227,2024-11-02,CUST1281,Customer 1281,23,Male,West Bengal,Siliguri,West,Corporate,Grocery,Coffee,Catch,1,1137.74,15,170.66,967.08,821.96,145.12,84.15,Cash on Delivery,Mobile App,Delivered,No,3,2
ORD104228,2025-01-19,CUST1472,Customer 1472,37,Male,Tamil Nadu,Chennai,North,Consumer,Sports,Cycling Helmet,Cosco,5,6166.3,10,3083.15,27748.35,21854.72,5893.63,31.35,Cash on Delivery,Marketplace,Delivered,No,6,3
ORD104229,2025-01-08,CUST1685,Customer 1685,22,Male,Uttar Pradesh,Agra,South,Home Office,Electronics,Smartphone,Boat,4,89670.6,15,53802.36,304880.04,253333.85,51546.19,141.84,Cash on Delivery,Mobile App,Delivered,No,4,4
ORD104230,2025-03-20,CUST1594,Customer 1594,59,Other,Gujarat,Surat,North,Home Office,Home & Kitchen,Vacuum Cleaner,Bajaj,3,4000.6,25,3000.45,9001.35,5983.12,3018.23,196.6,Debit Card,Marketplace,Cancelled,No,0,0
ORD104231,2024-04-08,CUST1635,Customer 1635,43,Male,West Bengal,Siliguri,East,Consumer,Beauty,Face Wash,Dove,4,3228.03,30,3873.64,9038.48,5814.47,3224.01,91.11,Wallet,Social Media,Cancelled,No,0,0
ORD104232,2024-07-27,CUST1002,Customer 1002,21,Female,Karnataka,Mysore,West,Home Office,Electronics,Laptop,Samsung,3,88501.89,10,26550.57,238955.1,199488.06,39467.04,188.44,Cash on Delivery,Website,Delivered,No,8,1
ORD104233,2024-02-02,CUST1776,Customer 1776,60,Male,Maharashtra,Mumbai,Central,Consumer,Fashion,Dress,Zara,4,7749.01,15,4649.41,26346.63,15252.7,11093.93,64.1,Credit Card,Mobile App,Delivered,No,2,2
ORD104234,2024-05-02,CUST1465,Customer 1465,37,Male,Gujarat,Ahmedabad,North,Consumer,Electronics,Tablet,Lenovo,5,103972.73,30,155959.09,363904.56,305143.21,58761.35,107.39,Credit Card,Social Media,Delivered,No,3,4
ORD104235,2024-12-16,CUST1302,Customer 1302,52,Other,West Bengal,Siliguri,South,Home Office,Sports,Cycling Helmet,Nivia,5,5973.44,15,4480.08,25387.12,15058,10329.12,36.47,UPI,Mobile App,Delivered,No,8,5
ORD104236,2024-12-22,CUST1537,Customer 1537,21,Male,Maharashtra,Nashik,East,Consumer,Grocery,Cooking Oil,Britannia,3,415.79,0,0,1247.37,815.15,432.22,208.28,Debit Card,Social Media,Delivered,No,1,2
ORD104237,2024-10-31,CUST1312,Customer 1312,24,Other,Rajasthan,Udaipur,West,Consumer,Electronics,Keyboard,HP,4,55129.85,10,22051.94,198467.46,148289.75,50177.71,197.41,UPI,Mobile App,Delivered,No,6,1
ORD104238,2025-03-22,CUST1712,Customer 1712,64,Other,Delhi,Delhi,Central,Corporate,Grocery,Tea,Britannia,2,934.13,30,560.48,1307.78,891.78,416,147.89,Debit Card,Social Media,Cancelled,No,0,0
ORD104239,2025-12-24,CUST1696,Customer 1696,29,Male,Telangana,Hyderabad,North,Corporate,Beauty,Shampoo,Nivea,3,4711.1,25,3533.32,10599.98,9098.69,1501.29,76.62,Debit Card,Mobile App,Delivered,No,8,4
ORD104240,2024-06-12,CUST1337,Customer 1337,19,Male,Delhi,Delhi,Central,Consumer,Fashion,Handbag,H&M,2,4512.7,5,451.27,8574.13,5544.19,3029.94,151.77,Net Banking,Website,Cancelled,No,0,0
ORD104241,2024-06-23,CUST1617,Customer 1617,55,Male,Delhi,New Delhi,Central,Corporate,Grocery,Wheat Flour,Tata,4,651.09,0,0,2604.36,1443.59,1160.77,232.99,Net Banking,Mobile App,Delivered,No,8,2
ORD104242,2025-03-09,CUST1473,Customer 1473,29,Other,Maharashtra,Mumbai,West,Consumer,Home & Kitchen,Mixer,Usha,1,11452.45,30,3435.74,8016.71,6620.4,1396.31,216.46,Credit Card,Marketplace,Cancelled,No,0,0
ORD104243,2025-10-06,CUST1687,Customer 1687,55,Female,Tamil Nadu,Madurai,West,Corporate,Home & Kitchen,Mixer,Milton,5,18506.38,0,0,92531.9,56127.47,36404.43,85.47,Credit Card,Mobile App,Delivered,No,4,5
ORD104244,2025-06-06,CUST1165,Customer 1165,30,Male,Rajasthan,Jodhpur,South,Consumer,Home & Kitchen,Vacuum Cleaner,Bajaj,2,486.88,10,97.38,876.38,512.17,364.21,100.68,Credit Card,Website,Cancelled,No,0,0
